model,dataset_size,dataset,fold,test_score,Created
Scale-64,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,8,0.9764659668733005,2025-04-26T12:10:35.000Z
Scale-64,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,0,0.9032859940588388,2025-04-25T18:47:05.000Z
Scale-64,10000,MUL_FOOD_WINE_REVIEW,1,0.982087805515872,2025-04-25T22:25:46.000Z
Scale-64,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,7,0.9088884003880148,2025-04-26T10:03:36.000Z
Scale-64,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,1,0.983321684917885,2025-04-25T20:59:08.000Z
Scale-64,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,5,0.7506631757234566,2025-04-26T07:15:52.000Z
Scale-64,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,9,0.7380734730860466,2025-04-26T16:10:37.000Z
Scale-64,10000,MUL_FOOD_WINE_REVIEW,0,0.9807077596898596,2025-04-25T20:06:24.000Z
Scale-64,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,7,0.9832991173750828,2025-04-26T09:46:22.000Z
Scale-64,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,3,0.9797574527993188,2025-04-26T01:11:30.000Z
Scale-64,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,6,0.9716232282402316,2025-04-26T07:37:31.000Z
Scale-64,10000,MUL_FOOD_WINE_REVIEW,7,0.9830013957374214,2025-04-26T11:16:41.000Z
Scale-64,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,4,0.9075390260090328,2025-04-26T03:32:36.000Z
Scale-64,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,4,0.974537496007928,2025-04-26T03:16:19.000Z
Scale-64,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,7,0.6991292189417014,2025-04-26T11:49:48.000Z
Scale-64,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,0,0.9747315979626008,2025-04-25T18:31:08.000Z
Scale-64,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,0,0.7489941691129716,2025-04-25T20:40:47.000Z
Scale-64,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,5,0.9754820124774212,2025-04-26T05:25:32.000Z
Scale-64,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,9,0.9814248338081516,2025-04-26T14:25:44.000Z
Scale-64,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,6,0.910664693672491,2025-04-26T07:54:22.000Z
Scale-64,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,2,0.7272413154738703,2025-04-26T00:54:47.000Z
Scale-64,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,6,0.7448754080528563,2025-04-26T09:28:32.000Z
Scale-64,10000,MUL_FOOD_WINE_REVIEW,6,0.9831772562390816,2025-04-26T09:03:07.000Z
Scale-64,10000,MUL_FOOD_WINE_REVIEW,8,0.9830236446258024,2025-04-26T13:40:50.000Z
Scale-64,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,8,0.754605434878846,2025-04-26T14:08:21.000Z
Scale-64,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,4,0.4504354000091553,2025-04-26T04:06:17.000Z
Scale-64,10000,MUL_FOOD_WINE_REVIEW,5,0.9841841275262968,2025-04-26T06:47:54.000Z
Scale-64,10000,MUL_FOOD_WINE_REVIEW,3,0.9839599402644936,2025-04-26T02:34:52.000Z
Scale-64,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,3,0.7396056476010116,2025-04-26T03:00:49.000Z
Scale-64,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,4,0.7375382181241584,2025-04-26T05:10:29.000Z
Scale-64,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,2,0.9205226752137844,2025-04-25T23:24:18.000Z
Scale-64,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,1,0.7316728356094605,2025-04-25T22:59:21.000Z
Scale-64,10000,REG_SOCIAL_ANIME_PLANET_RATING,1,0.6931143999099731,2025-04-25T22:13:58.000Z
Scale-64,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,1,0.9116659086516762,2025-04-25T21:17:39.000Z
Scale-64,10000,REG_SOCIAL_ANIME_PLANET_RATING,6,0.6951981484889984,2025-04-26T08:51:49.000Z
Scale-64,10000,MUL_FOOD_WINE_REVIEW,2,0.9809307186761488,2025-04-26T00:29:40.000Z
Scale-64,10000,MUL_FOOD_WINE_REVIEW,9,0.979279929951012,2025-04-26T15:45:25.000Z
Scale-64,10000,REG_SOCIAL_ANIME_PLANET_RATING,9,0.7108649611473083,2025-04-26T15:34:39.000Z
